X,citycode,yearweek,avg_tem,hw_days,avg_SO2,avg_NO2,avg_co,avg_O3,avg_PM10,week.Year,week.Month,gdp,soil.moisture,avg_PM2.5,NDVI,pop,pd,Cropland,Forest,Shrub,Grassland,Water,Ice,Barren,Impervious,Wetland,Cropland_per,Forest_per,Shrub_per,Grassland_per,Water_per,Ice_per,Barren_per,Impervious_per,Wetland_per
1100002013,110000,1100002013-36,19.28968541,0,15.420854,34.011331,55.7023493,100.87949,92.017081,2013,9,96132.4948,0.240264594,55.70234926,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-52,-0.799000373,0,56.896553,55.622907,15.2460189,45.61589,128.134712,2013,12,96132.4948,0.178420866,73.47526669,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-48,1.066077042,0,60.440888,68.61207,96.7819032,35.51415,142.724133,2013,12,96132.4948,0.178420866,96.78190319,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-09,5.787821108,0,55.141052,63.024385,96.0984824,75.57202,162.548887,2013,3,96132.4948,0.182268629,96.09848237,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-10,4.26712444,0,55.745978,65.813466,122.4551995,74.3393,175.145466,2013,3,96132.4948,0.182268629,122.4551995,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002013,110000,1100002013-43,7.531378679,0,24.928243,60.599919,102.8644644,52.49448,149.898816,2013,10,96132.4948,0.212402506,102.8644644,0.723289423,19896172,1222.013849,4456121400,7816329000,41887800,442769400,166225500,0,853200,3375193500,0,0.27339208,0.47954763,0.0025699,0.0271648,0.01019827,0,0.00005235,0.20707496,0
1100002014,110000,1100002014-33,24.05846221,2,13.777997,31.001232,1.0528161,155.30868,101.306745,2014,8,98253.47766,0.224072035,63.38217093,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-47,0.237240387,0,45.72381,64.859361,2.2702463,35.90369,176.611634,2014,11,98253.47766,0.199481073,114.332161,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-48,-5.231520644,0,32.357882,32.606404,1.0908456,53.33454,72.073444,2014,12,98253.47766,0.175589949,36.14420012,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-11,9.100428254,0,31.300739,39.459689,1.1467652,91.04479,123.414678,2014,3,98253.47766,0.180164944,58.38285618,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-46,1.980022212,0,47.266667,72.051807,2.2712479,38.74692,168.541417,2014,11,98253.47766,0.199481073,112.3705168,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-39,11.49608821,0,15.302628,35.792776,1.230706,56.17781,88.458804,2014,9,98253.47766,0.236415203,53.59718331,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-14,15.06105409,0,30.045649,49.008047,1.4463875,117.1828,178.639722,2014,4,98253.47766,0.184713118,91.85183574,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-15,14.25493613,0,26.21716,45.685879,1.4214121,98.35283,146.910254,2014,4,98253.47766,0.184713118,87.5598374,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-16,16.89795682,0,21.202463,35.649672,1.0128818,120.47399,130.375309,2014,4,98253.47766,0.184713118,70.59459022,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-13,12.56894756,0,24.280296,37.765354,1.1080049,101.16618,113.896487,2014,3,98253.47766,0.180164944,53.88839824,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-23,23.62644908,0,14.9289,30.706404,0.8852299,147.53303,82.337458,2014,6,98253.47766,0.228899674,48.12536751,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-24,21.35688543,0,12.918063,29.564779,1.0187356,134.25407,89.944762,2014,6,98253.47766,0.228899674,58.5360002,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-03,-3.415772023,0,64.339574,57.948769,1.9736206,45.45093,129.927081,2014,1,98253.47766,0.162324567,86.71577155,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-01,-5.763506041,0,54.603613,49.622989,1.7481198,46.23557,103.641268,2014,1,98253.47766,0.162324567,69.10135269,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-02,-4.126399168,0,71.22808,67.120034,2.3445977,42.30833,144.450255,2014,1,98253.47766,0.162324567,99.36923653,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-10,5.977787072,0,44.794254,50.245075,1.4544335,76.89378,133.863481,2014,3,98253.47766,0.180164944,73.70799963,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-21,25.84644076,4,18.821018,35.220198,0.8557799,156.52472,118.131533,2014,5,98253.47766,0.192952904,49.11061419,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-22,22.2773545,0,16.304187,31.246963,0.8597373,135.35975,85.677532,2014,6,98253.47766,0.228899674,44.01162422,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-09,0.469277136,0,44.279311,45.595239,1.4625041,68.31273,103.185968,2014,3,98253.47766,0.180164944,64.70513624,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-41,12.09610233,0,18.764861,50.531528,1.4531937,72.26966,117.53358,2014,10,98253.47766,0.223292007,67.14119697,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-25,25.04939187,4,13.291133,30.650411,0.8937192,139.48339,78.613743,2014,6,98253.47766,0.228899674,43.92617071,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-04,-1.645028974,0,61.461085,51.499672,1.9340394,51.68858,148.665439,2014,1,98253.47766,0.162324567,101.3514721,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-40,13.64508833,0,17.97578,46.464287,1.6415927,79.5475,192.042884,2014,10,98253.47766,0.223292007,139.6091953,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
1100002014,110000,1100002014-06,-4.995735201,0,67.995978,63.989164,2.3971346,58.64429,181.114757,2014,2,98253.47766,0.161551924,134.4340387,0.682697179,19986238,1227.545662,4407197400,7821562500,53581500,426553200,167083200,0,684900,3422717100,0,0.2703905,0.47986872,0.00328733,0.0261699,0.01025089,0,0.00004202,0.20999063,0
